Reportedarrest060708.csv
UNITID_P,INSTNM,BRANCH,Address,City,State,Zip,sector_cd,sector_desc,men_total,women_total,Total,Weapon6,Drug6,Liquor6,Weapon7,Drug7,Liquor7,Weapon8,Drug8,Liquor8,FILTER06,FILTER07,FILTER08
10372301.0,Collins College,Collins College,4750 S. 44th Place,Phoenix,AZ,85040.0,3.0,Private for-profit, 4-year or above,1162.0,294.0,1456.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10372302.0,Collins College,Collins College Branch Campus,9630 North 25th Ave.,Phoenix,AZ,850212740.0,3.0,Private for-profit, 4-year or above,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
10373201.0,Empire Beauty School-Paradise Valley,Main Campus,12827 North Tatum Blvd.,Phoenix,AZ,85032.0,9.0,Private for-profit, less-than 2-year,5.0,56.0,61.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10374101.0,Empire Beauty School-Tucson,Main Campus,3030 E SPEEDWAY BLVD,TUCSON,AZ,85716.0,9.0,Private for-profit, less-than 2-year,7.0,177.0,184.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10377801.0,Thunderbird School of Global Management,MAIN CAMPUS,1 Global Place,GLENDALE,AZ,853066000.0,2.0,Private nonprofit, 4-year or above,942.0,407.0,1349.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10378701.0,American Indian College of the Assemblies of God Inc,Main Campus,10020 N 15TH AVE,PHOENIX,AZ,85021.0,2.0,Private nonprofit, 4-year or above,41.0,58.0,99.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10381101.0,American Institute of Technology,Main Campus,440 S 54TH AVE,PHOENIX,AZ,850434729.0,9.0,Private for-profit, less-than 2-year,429.0,54.0,483.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10389301.0,Apollo College-Phoenix Inc,APOLLO COLLEGE-PHOENIX,8503 N 27TH AVE,PHOENIX,AZ,850514063.0,6.0,Private for-profit, 2-year,877.0,3656.0,4533.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10389302.0,Apollo College-Phoenix Inc,APOLLO COLLEGE-MESA,1322 South Country Club Drive,MESA,AZ,85210.0,6.0,Private for-profit, 2-year,877.0,3656.0,4533.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10389303.0,Apollo College-Phoenix Inc,APOLLO COLLEGE-TUCSON,3550 N ORACLE RD,TUCSON,AZ,857053591.0,6.0,Private for-profit, 2-year,877.0,3656.0,4533.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10389304.0,Apollo College-Phoenix Inc,APOLLO COLLEGE-PHOENIX WESTSIDE,2701 W BETHANY HOME RD,PHOENIX,AZ,850171705.0,6.0,Private for-profit, 2-year,877.0,3656.0,4533.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10389305.0,Apollo College-Phoenix Inc,APOLLO COLLEGE-ALBUQUERQUE,1001 Menaul Blvd NE,ALBUQUERQUE,NM,871071642.0,6.0,Private for-profit, 2-year,877.0,3656.0,4533.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10389306.0,Apollo College-Phoenix Inc,APOLLO COLLEGE-LAS VEGAS,5740 S. Eastern Avenue, Suite 140,Las Vegas,NV,89119.0,6.0,Private for-profit, 2-year,877.0,3656.0,4533.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0
10394501.0,College America,Main Campus,3012 East Route 66,Flagstaff,AZ,86004.0,6.0,Private for-profit, 2-year,26.0,131.0,157.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10395401.0,Arizona Academy of Beauty Inc,Main Campus,5631 E SPEEDWAY BLVD,TUCSON,AZ,85712.0,9.0,Private for-profit, less-than 2-year,1.0,54.0,55.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10396301.0,Arizona Automotive Institute,Arizona Automotive Institute,6829 N 46TH AVE,GLENDALE,AZ,853013579.0,6.0,Private for-profit, 2-year,327.0,14.0,341.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10409001.0,IIA College,Brookline College - Phoenix Campus,4240 W, Bethany Home Road,Phoenix,AZ,85019.0,3.0,Private for-profit, 4-year or above,85.0,829.0,914.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10415101.0,Arizona State University,Tempe Campus,735 E. Apache Blvd.,TEMPE,AZ,852871812.0,1.0,Public, 4-year or above,32318.0,34764.0,67082.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10415102.0,Arizona State University,Downtown Phoenix Campus,411 N. Central Avenue,Phoenix,AZ,850042115.0,1.0,Public, 4-year or above,32318.0,34764.0,67082.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
10415103.0,Arizona State University,Polytechnic Campus,7001 E. Williams Field Road,Mesa,AZ,852121812.0,1.0,Public, 4-year or above,32318.0,34764.0,67082.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
10415104.0,Arizona State University,West Campus,4701 W. Thunderbird Road,Glendale,AZ,853061812.0,1.0,Public, 4-year or above,32318.0,34764.0,67082.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
10416001.0,Arizona Western College,Main Campus,2020 S. Avenue 8E,YUMA,AZ,85365.0,4.0,Public, 2-year,2935.0,4355.0,7290.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10416002.0,Arizona Western College,Entrepreneurial Center,1351 S. Redondo Center Dr.,Yuma,AZ,85365.0,4.0,Public, 2-year,2935.0,4355.0,7290.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10416003.0,Arizona Western College,San Luis Learning Center,1340 N 8th Avenue,San Luis,AZ,85349.0,4.0,Public, 2-year,2935.0,4355.0,7290.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10416004.0,Arizona Western College,Somerton Center,1011 N. Somerton Ave.,Somerton,AZ,85350.0,4.0,Public, 2-year,2935.0,4355.0,7290.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10416005.0,Arizona Western College,Parker/La Paz County Center,601 W. 11th Street,Parker,AZ,85344.0,4.0,Public, 2-year,2935.0,4355.0,7290.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10417901.0,University of Arizona,Main Campus,1401 E UNIVERSITY,TUCSON,AZ,857210066.0,1.0,Public, 4-year or above,18084.0,19973.0,38057.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10418801.0,The Art Center Design College-Tucson,Main Campus,2525 N COUNTRY CLUB RD,TUCSON,AZ,85716.0,3.0,Private for-profit, 4-year or above,170.0,185.0,355.0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10429401.0,Toni & Guy Hairdressing Academy,Main Campus,7201 E CAMELBACK STE 100,SCOTTSDALE,AZ,85251.0,9.0,Private for-profit, less-than 2-year,29.0,259.0,288.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10429402.0,Toni & Guy Hairdressing Academy,Phoenix Branch,15210 S. 50TH STREET SUITE 150,PHOENIX,AZ,85044.0,9.0,Private for-profit, less-than 2-year,29.0,259.0,288.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10434601.0,Central Arizona College,Main Campus-Signal Peak,8470 N OVERFIELD RD,COOLIDGE,AZ,851289778.0,4.0,Public, 2-year,2558.0,3307.0,5865.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10434602.0,Central Arizona College,ARAVAIPA CAMPUS,80440 EAST ARAVAIPA RD.,WINKELMAN,AZ,85192.0,4.0,Public, 2-year,2558.0,3307.0,5865.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10434603.0,Central Arizona College,SUPERSTITION MOUNTAIN CAMPUS,273 OLD WEST HIGHWAY,APACHE JUNCTION,AZ,851195231.0,4.0,Public, 2-year,2558.0,3307.0,5865.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10434604.0,Central Arizona College,FLORENCE CENTER (ASPC),800 E. BUTTE, BLDG 100,FLORENCE,AZ,85132.0,4.0,Public, 2-year,2558.0,3307.0,5865.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10434605.0,Central Arizona College,CASA GRANDE CENTER,1015 EAST FLORENCE BLVD.,CASA GRANDE,AZ,85122.0,4.0,Public, 2-year,2558.0,3307.0,5865.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10434606.0,Central Arizona College,Coolidge Training & Assessment Center,168 S. Main Street,Coolidge,AZ,85128.0,4.0,Public, 2-year,2558.0,3307.0,5865.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10434607.0,Central Arizona College,Johnson Ranch,29895 N. Desert Willow Blvd.,Queen Creek,AZ,85143.0,4.0,Public, 2-year,2558.0,3307.0,5865.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10434608.0,Central Arizona College,Maricopa Center,20800 N. John Wayne Parkway, Ste.104,Maricopa,AZ,85139.0,4.0,Public, 2-year,2558.0,3307.0,5865.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10436401.0,Brown Mackie College-Tucson,Main Campus,4585 E. Speedway Blvd #204,Tucson,AZ,85712.0,3.0,Private for-profit, 4-year or above,115.0,271.0,386.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10439101.0,Charles of Italy Beauty College,Main Campus,1987 MCCULLOCH BLVD, Suite 205,LAKE HAVASU CITY,AZ,86403.0,9.0,Private for-profit, less-than 2-year,8.0,20.0,28.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10442501.0,Cochise College,Main Campus,4190 W. Highway 80,Douglas,AZ,856079724.0,4.0,Public, 2-year,1813.0,2532.0,4345.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10443401.0,Empire Beauty School-Flagstaff,Main Campus,1790 E RTE 66,FLAGSTAFF,AZ,86004.0,9.0,Private for-profit, less-than 2-year,4.0,38.0,42.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10444301.0,Empire Beauty School-Chandler,Main Campus,2978 N ALMA SCHOOL RD  STE 1-3,CHANDLER,AZ,85224.0,9.0,Private for-profit, less-than 2-year,9.0,122.0,131.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10450401.0,Cortiva Institute-Tucson,Main Campus,6390 E. Broadway,TUCSON,AZ,85710.0,9.0,Private for-profit, less-than 2-year,31.0,97.0,128.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10453101.0,DeVry University-Arizona,Phoenix Campus,2149 W DUNLAP AVE,PHOENIX,AZ,850212995.0,3.0,Private for-profit, 4-year or above,1130.0,570.0,1700.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10453102.0,DeVry University-Arizona,Northeast Phoenix Center,18500 N. Allied Way, Suite 150,Phoenix,AZ,85054.0,3.0,Private for-profit, 4-year or above,1130.0,570.0,1700.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10453103.0,DeVry University-Arizona,Mesa Center,1201 S. Alma School Road, Suite 5450,Mesa,AZ,852102011.0,3.0,Private for-profit, 4-year or above,1130.0,570.0,1700.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10456801.0,Earls Academy of Beauty,Main Campus,2111 S ALMA SCHOOL RD STE 21,MESA,AZ,85210.0,9.0,Private for-profit, less-than 2-year,14.0,207.0,221.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10456802.0,Earls Academy of Beauty,Earl's Academy of Beauty (Phoenix),1107 E. Bell Rd. #104,Phoenix,AZ,85022.0,9.0,Private for-profit, less-than 2-year,14.0,207.0,221.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10457701.0,Eastern Arizona College,Main Campus,615 N. Stadium Avenue,Thatcher,AZ,855520769.0,4.0,Public, 2-year,2746.0,3810.0,6556.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10458601.0,Embry Riddle Aeronautical University-Prescott,Main Campus,3700 Willow Creek Road,PRESCOTT,AZ,863013720.0,2.0,Private nonprofit, 4-year or above,1410.0,309.0,1719.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10470801.0,Glendale Community College,Main Campus,6000 W OLIVE AVE,GLENDALE,AZ,85302.0,4.0,Public, 2-year,8173.0,10055.0,18228.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10471701.0,Grand Canyon University,Grand Canyon University,3300 W CAMELBACK RD,PHOENIX,AZ,85017.0,3.0,Private for-profit, 4-year or above,5780.0,16245.0,22025.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10480501.0,Anthem College-Phoenix,Anthem College - Phoenix,1515 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85014.0,3.0,Private for-profit, 4-year or above,512.0,1768.0,2280.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10491101.0,International Academy of Hair Design,Main Campus,3350 N ARIZONA AVE STE 4,CHANDLER,AZ,852257198.0,9.0,Private for-profit, less-than 2-year,8.0,182.0,190.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10491102.0,International Academy of Hair Design,INTERNATIONAL ACADEMY OF BEAUTY,4812 S Mill Ave,Tempe,AZ,85282.0,9.0,Private for-profit, less-than 2-year,8.0,182.0,190.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10498401.0,Lamson College,Main Campus,875 W Elliot Road Suite 206,TEMPE,AZ,85284.0,6.0,Private for-profit, 2-year,112.0,531.0,643.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10511801.0,Kaplan College,Main Campus,13610 N BLACK CYN HWY STE 104,PHOENIX,AZ,850294349.0,6.0,Private for-profit, 2-year,109.0,451.0,560.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10512701.0,Maricopa Beauty College LLC,Main Campus,515 W WESTERN AVE,AVONDALE,AZ,85323.0,9.0,Private for-profit, less-than 2-year,0.0,140.0,140.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10514501.0,Gateway Community College,Main Campus,108 N. 40TH Street,Phoenix,AZ,85034.0,4.0,Public, 2-year,3305.0,3548.0,6853.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10515401.0,Mesa Community College,Mesa Community College,1833 W SOUTHERN AVE,MESA,AZ,85202.0,4.0,Public, 2-year,11038.0,12787.0,23825.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10515402.0,Mesa Community College,Red Mountain Campus,7110 E. McKellips Rd.,Mesa,AZ,85207.0,4.0,Public, 2-year,11038.0,12787.0,23825.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10516301.0,ITT Technical Institute-Tucson,Main Campus,1455 WEST RIVER RD,TUCSON,AZ,85704.0,3.0,Private for-profit, 4-year or above,385.0,91.0,476.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10517201.0,ITT Technical Institute-Tempe,Main Campus,5005 S Wendler DR,Tempe,AZ,85282.0,3.0,Private for-profit, 4-year or above,630.0,173.0,803.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10520601.0,Mohave Community College,Neal Campus - Kingman,1971 Jagerson Ave,Kingman,AZ,864091238.0,4.0,Public, 2-year,2178.0,4004.0,6182.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10520602.0,Mohave Community College,Lake Havasu City Campus,1977 West Acoma Blvd,Lake Havasu City,AZ,86403.0,4.0,Public, 2-year,2178.0,4004.0,6182.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10520603.0,Mohave Community College,Henry Campus - Bullhead City,3400 Highway 95,Bullhead City,AZ,86442.0,4.0,Public, 2-year,2178.0,4004.0,6182.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10520604.0,Mohave Community College,North Mohave Campus,480 South Central,Colorado City,AZ,86021.0,4.0,Public, 2-year,2178.0,4004.0,6182.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10521501.0,Universal Technical Institute-Motorcycle Mechanics,Universal Technical Institute-Motorcycle Mechanics Institute Division,2844 W DEER VALLEY RD,PHOENIX,AZ,85027.0,6.0,Private for-profit, 2-year,1700.0,58.0,1758.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10529701.0,Dine College,Main Campus,Route 12, NHC Bldg. 1st Floor, Room 160,TSAILE,AZ,86556.0,4.0,Public, 2-year,452.0,1075.0,1527.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10529702.0,Dine College,Shiprock,Box 580,Shiprock,NM,87420.0,4.0,Public, 2-year,452.0,1075.0,1527.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10529703.0,Dine College,Crownpoint,Box 57,Crownpoint,NM,87313.0,4.0,Public, 2-year,452.0,1075.0,1527.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10529704.0,Dine College,Window Rock,Box 1924,Window Rock,AZ,86515.0,4.0,Public, 2-year,452.0,1075.0,1527.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10529705.0,Dine College,Chinle,Box 1997,Chinle,AZ,86503.0,4.0,Public, 2-year,452.0,1075.0,1527.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10529706.0,Dine College,Kayenta,Box 1790,Kayenta,AZ,86033.0,4.0,Public, 2-year,452.0,1075.0,1527.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10529707.0,Dine College,Tuba City,Box 1716,Tuba City,AZ,86045.0,4.0,Public, 2-year,452.0,1075.0,1527.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10529708.0,Dine College,Ganado,Box 387,Ganado,AZ,86505.0,4.0,Public, 2-year,452.0,1075.0,1527.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10533001.0,Northern Arizona University,Main Campus,Knoles Drive, Babbit Administrative Ctr,,FLAGSTAFF,AZ,860114132.0,1.0,Public, 4-year or above,8430.0,14072.0,22502.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10534901.0,Northland Pioneer College,Main Campus - Painted Desert - PDC,2251 N. Navajo Boulevard,HOLBROOK,AZ,86025.0,4.0,Public, 2-year,1697.0,3028.0,4725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10534902.0,Northland Pioneer College,Little Colorado Campus - LCC,1400 E. Third St.,Winslow,AZ,86025.0,4.0,Public, 2-year,1697.0,3028.0,4725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10534903.0,Northland Pioneer College,Silver Creek Campus - SCC,1610 S. Main St.,Snowflake,AZ,85937.0,4.0,Public, 2-year,1697.0,3028.0,4725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10534904.0,Northland Pioneer College,White Mountain Campus - WMC,1001 W. Duece of Clubs,Show Low,AZ,85901.0,4.0,Public, 2-year,1697.0,3028.0,4725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10534905.0,Northland Pioneer College,Heber Center,300 N. Mustang Drive,Heber,AZ,85928.0,4.0,Public, 2-year,1697.0,3028.0,4725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10534906.0,Northland Pioneer College,Hopi Center,First Mesa - P.O. Box 1210,Keams Canyon,AZ,86034.0,4.0,Public, 2-year,1697.0,3028.0,4725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10534907.0,Northland Pioneer College,Kayenta Center,Kayenta Challenge Center, Box 248,Kayenta,AZ,86023.0,4.0,Public, 2-year,1697.0,3028.0,4725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10534908.0,Northland Pioneer College,Springerville/Eagar Center,578 N. Main St.,Eagar,AZ,85925.0,4.0,Public, 2-year,1697.0,3028.0,4725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10534909.0,Northland Pioneer College,St. Johns Center,65 S. 3rd West,St. Johns,AZ,85936.0,4.0,Public, 2-year,1697.0,3028.0,4725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10534910.0,Northland Pioneer College,Whiteriver Center,720 S. Chief,Whiteriver,AZ,85941.0,4.0,Public, 2-year,1697.0,3028.0,4725.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10536701.0,Ottawa University-Phoenix,Arizona Main Campus,10020 N. 25th Avenue,PHOENIX,AZ,85021.0,2.0,Private nonprofit, 4-year or above,271.0,788.0,1059.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10541901.0,Artistic Beauty Colleges-NW Phoenix,Main Campus,2727 West Glendale Avenue #200,GLENDALE,AZ,85051.0,9.0,Private for-profit, less-than 2-year,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
10542801.0,Phoenix College,Main Campus,1202 W THOMAS RD,PHOENIX,AZ,85013.0,4.0,Public, 2-year,4072.0,6845.0,10917.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10548201.0,Cortiva Institute-Scottsdale,Cortiva Institute-Scottsdale,8010 E McDowell Road #214,SCOTTSDALE,AZ,85257.0,9.0,Private for-profit, less-than 2-year,29.0,116.0,145.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10551601.0,University of Phoenix-Phoenix-Hohokam Campus,Main Campus,4635 E. ELWOOD STREET,PHOENIX,AZ,850401958.0,3.0,Private for-profit, 4-year or above,2364.0,3504.0,5868.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10551602.0,University of Phoenix-Phoenix-Hohokam Campus,Northwest Campus-Phoenix,2550 West Union Hills Drive, Suite #100,Phoenix,AZ,850234061.0,3.0,Private for-profit, 4-year or above,2364.0,3504.0,5868.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10551604.0,University of Phoenix-Phoenix-Hohokam Campus,Mesa Campus,1620 South Stapley Drive,Mesa,AZ,85204.0,3.0,Private for-profit, 4-year or above,2364.0,3504.0,5868.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10551605.0,University of Phoenix-Phoenix-Hohokam Campus,Scottsdale Campus,8801 E Raintree Road,Scottsdale,AZ,85260.0,3.0,Private for-profit, 4-year or above,2364.0,3504.0,5868.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10551607.0,University of Phoenix-Phoenix-Hohokam Campus,Chandler Campus,2975 West Linda Lane,Chandler,AZ,85226.0,3.0,Private for-profit, 4-year or above,2364.0,3504.0,5868.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10551608.0,University of Phoenix-Phoenix-Hohokam Campus,West Valley Campus,9520 W. Palm Lane,Phoenix,AZ,85037.0,3.0,Private for-profit, 4-year or above,2364.0,3504.0,5868.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10552501.0,Pima Community College,West Campus,2202 W. Anklam Rd.,Tucson,AZ,857090001.0,4.0,Public, 2-year,15235.0,18901.0,34136.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10552502.0,Pima Community College,Downtown Campus,1255 N. Stone Ave.,Tucson,AZ,857093000.0,4.0,Public, 2-year,15235.0,18901.0,34136.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10552503.0,Pima Community College,District Office,4905D  E. Broadway Blvd.,Tucson,AZ,857091010.0,4.0,Public, 2-year,15235.0,18901.0,34136.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10552504.0,Pima Community College,Community Campus,401 N. Bonita,Tucson,AZ,857095500.0,4.0,Public, 2-year,15235.0,18901.0,34136.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10552505.0,Pima Community College,East Campus,8181 E. Irvington Rd.,Tucson,AZ,857094000.0,4.0,Public, 2-year,15235.0,18901.0,34136.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
10552506.0,Pima Community College,Desert Vista Campus,5901 S. Calle Santa Cruz,Tucson,AZ,857096000.0,4.0,Public, 2-year,15235.0,18901.0,34136.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
