Noncampuscrime070809.csv
UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD7,NEG_M7,FORCIB7,NONFOR7,ROBBE7,AGG_A7,BURGLA7,VEHIC7,ARSON7,MURD8,NEG_M8,FORCIB8,NONFOR8,ROBBE8,AGG_A8,BURGLA8,VEHIC8,ARSON8,MURD9,NEG_M9,FORCIB9,NONFOR9,ROBBE9,AGG_A9,BURGLA9,VEHIC9,ARSON9,FILTER07,FILTER08,FILTER09
120953002.0,Palo Verde College,Needles Campus,725 W. Broadway,Needles,CA,92362.0,4.0,Public, 2-year,2725.0,791.0,3516.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
120953003.0,Palo Verde College,Spring Street Annex,145 N Spring St,Blythe,CA,92225.0,4.0,Public, 2-year,2725.0,791.0,3516.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
120971001.0,Palomar College,Main Campus,1140 West Mission Road,San Marcos,CA,920691487.0,4.0,Public, 2-year,14301.0,13141.0,27442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
120971002.0,Palomar College,Palomar College Escondido Center,1951 E.Valley Parkway,Escondido,CA,92027.0,4.0,Public, 2-year,14301.0,13141.0,27442.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121008001.0,Marinello Schools of Beauty,Marinello School of Beauty-PAR,8527 ALONDRA BLVD STE 129,PARAMOUNT,CA,90723.0,9.0,Private for-profit, less-than 2-year,5.0,204.0,209.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121017001.0,Paris Beauty College,Main Campus,1655 Willow Pass Rd.,CONCORD,CA,94520.0,9.0,Private for-profit, less-than 2-year,14.0,259.0,273.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121044001.0,Pasadena City College,Pasadena City College - Main Campus,1570 E COLORADO BLVD,PASADENA,CA,911062003.0,4.0,Public, 2-year,12524.0,13929.0,26453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
121071001.0,Patten University,Main Campus,2433 COOLIDGE AVENUE,OAKLAND,CA,946012630.0,2.0,Private nonprofit, 4-year or above,580.0,471.0,1051.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
121150001.0,Pepperdine University,Malibu - Main Campus,24255 Pacific Coast Highway,Malibu,CA,90263.0,2.0,Private nonprofit, 4-year or above,3369.0,4364.0,7733.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121150003.0,Pepperdine University,Westlake Village Campus,2829 Townsgate Road, Suite 180,Westlake Village,CA,91361.0,2.0,Private nonprofit, 4-year or above,3369.0,4364.0,7733.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121150004.0,Pepperdine University,Irvine Campus,18111 Von Karman Avenue, Lakeshore Towers III,Irvine,CA,92612.0,2.0,Private nonprofit, 4-year or above,3369.0,4364.0,7733.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121150005.0,Pepperdine University,Encino Campus,16830 Ventura Boulevard, Suite 200,Encino,CA,91436.0,2.0,Private nonprofit, 4-year or above,3369.0,4364.0,7733.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121150006.0,Pepperdine University,Lausanne,La Crois?e, Av. Marc-Dufour 15,Lausanne,NULL,1007.0,2.0,Private nonprofit, 4-year or above,3369.0,4364.0,7733.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121150009.0,Pepperdine University,Florence Campus,viale Milton, 41, 50129 Florence, Italy,Florence,NULL,50129.0,2.0,Private nonprofit, 4-year or above,3369.0,4364.0,7733.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121150010.0,Pepperdine University,Heidelberg Campus,Graimbergweg 10, 69117 Heidelberg, Germany,Heidelberg,NULL,69117.0,2.0,Private nonprofit, 4-year or above,3369.0,4364.0,7733.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121150011.0,Pepperdine University,London Campus,56 Prince's Gate, London SW7 2PG, United Kingdom,London,NULL,SW7 2PG,2.0,Private nonprofit, 4-year or above,3369.0,4364.0,7733.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121150012.0,Pepperdine University,West Los Angeles Campus,6100 Center Drive,Los Angeles,CA,90045.0,2.0,Private nonprofit, 4-year or above,3369.0,4364.0,7733.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121150013.0,Pepperdine University,Buenos Aires, Argentina,11 De Septiembre 9554 1426 Capital Federal,Buenos Aires,NULL,1426.0,2.0,Private nonprofit, 4-year or above,3369.0,4364.0,7733.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121150014.0,Pepperdine University,Shanghai, China,NR.66 Lane 532 Yu Yuan Road 200040,Shanghai PR,NULL,200040.0,2.0,Private nonprofit, 4-year or above,3369.0,4364.0,7733.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
121257001.0,Pitzer College,Main Campus,1050 N MILLS AVE,CLAREMONT,CA,917116110.0,2.0,Private nonprofit, 4-year or above,428.0,615.0,1043.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121275001.0,Platt College-San Diego,Main Campus,6250 EL CAJON BLVD,SAN DIEGO,CA,921153919.0,3.0,Private for-profit, 4-year or above,221.0,72.0,293.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121309001.0,Point Loma Nazarene University,Point Loma Nazerene University Main Campus,3900 LOMALAND DR,SAN DIEGO,CA,921062899.0,2.0,Private nonprofit, 4-year or above,1242.0,2245.0,3487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
121309002.0,Point Loma Nazarene University,Point Loma Nazarene University at Arcadia,225 E. Santa Clara St.,Arcadia,CA,91006.0,2.0,Private nonprofit, 4-year or above,1242.0,2245.0,3487.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121309003.0,Point Loma Nazarene University,Point Loma Nazarene University at Bakersfield,5080 California  Avenue Suite 300,Bakersfield,CA,93309.0,2.0,Private nonprofit, 4-year or above,1242.0,2245.0,3487.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121309004.0,Point Loma Nazarene University,Point Loma Nazarene University Mission Valley Campus,4007 Camino Del Rio South,San Diego,CA,92108.0,2.0,Private nonprofit, 4-year or above,1242.0,2245.0,3487.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121309005.0,Point Loma Nazarene University,Point Loma Nazarene Universitiy at Inland Empire,1255 Magnolia Avenue, Suite 101,Corona,CA,92879.0,2.0,Private nonprofit, 4-year or above,1242.0,2245.0,3487.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121345001.0,Pomona College,Main Campus,550 N COLLEGE AVE ALEXANDER HALL,CLAREMONT,CA,917116319.0,2.0,Private nonprofit, 4-year or above,779.0,771.0,1550.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121363001.0,Porterville College,Main Campus,100 E COLLEGE AVE,PORTERVILLE,CA,93257.0,4.0,Public, 2-year,1650.0,2921.0,4571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
121381001.0,Westwood College-South Bay,Westwood College-South Bay,19700 South Vermont Ave Suite 100,Torrance,CA,90502.0,3.0,Private for-profit, 4-year or above,293.0,431.0,724.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121433001.0,Professional Institute of Beauty,PROFESSIONAL INSTITUTE OF BEAUTY,10801 VALLEY MALL,EL MONTE,CA,91731.0,9.0,Private for-profit, less-than 2-year,6.0,132.0,138.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121619001.0,Santa Ana College,Santa Ana College,1530 W. 17TH STREET,SANTA ANA,CA,927063398.0,4.0,Public, 2-year,19749.0,11324.0,31073.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
121628001.0,Pardee Rand Graduate School of Policy Studies,Main Campus,1776 MAIN ST,SANTA MONICA,CA,904072138.0,2.0,Private nonprofit, 4-year or above,64.0,51.0,115.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121637001.0,Shasta School of Cosmetology,Main Campus,678 N Market St,Redding,CA,96003.0,99.0,New Institution,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0
121691001.0,University of Redlands,Main Campus,1200 E. COLTON AVE PO BOX 3080,REDLANDS,CA,923730999.0,2.0,Private nonprofit, 4-year or above,1973.0,2458.0,4431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
121691002.0,University of Redlands,Burbank Regional Center,333 N. GLENOAKS BLVD. SUITE 630,BURBANK,CA,91502.0,2.0,Private nonprofit, 4-year or above,1973.0,2458.0,4431.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121691003.0,University of Redlands,Rancho Cucamonga Regional Center,9680 Haven Avenue, Suite 150,Rancho Cucamonga,CA,917305749.0,2.0,Private nonprofit, 4-year or above,1973.0,2458.0,4431.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121691004.0,University of Redlands,San Diego Regional Center,9040 FRIARS ROAD SUITE 310,SAN DIEGO,CA,92108.0,2.0,Private nonprofit, 4-year or above,1973.0,2458.0,4431.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121691005.0,University of Redlands,Santa Ana Regional Center,200 EAST SANDPOINTE AVE SUITE 300,SANTA ANA,CA,92708.0,2.0,Private nonprofit, 4-year or above,1973.0,2458.0,4431.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121691006.0,University of Redlands,Torrance Regional Center,19191 SO. VERMONT AVE. SUITE 450,TORRANCE,CA,90502.0,2.0,Private nonprofit, 4-year or above,1973.0,2458.0,4431.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121691007.0,University of Redlands,Riverside Regional Center,3610 CENTRAL AVE. SUITE 101,RIVERSIDE,CA,92506.0,2.0,Private nonprofit, 4-year or above,1973.0,2458.0,4431.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121691008.0,University of Redlands,Salzburg, Austria Campus,Monchsberg 21,Salzburg,NULL,A-5020,2.0,Private nonprofit, 4-year or above,1973.0,2458.0,4431.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121691010.0,University of Redlands,Temecula Regional Center,27270 Madison Ave., Suite 200,TEMECULA,CA,925900999.0,2.0,Private nonprofit, 4-year or above,1973.0,2458.0,4431.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121691011.0,University of Redlands,Apple Valley Center,17500 Mana Road,Apple Valley,CA,92307.0,2.0,Private nonprofit, 4-year or above,1973.0,2458.0,4431.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121707001.0,College of the Redwoods,College of The Redwoods,7351 Tompkins Hill Rd.,Eureka,CA,955019302.0,4.0,Public, 2-year,3319.0,4315.0,7634.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
121859001.0,Salon Success Academy,Salon Success Academy,1385 E, Foothill Blvd,Upland,CA,91786.0,9.0,Private for-profit, less-than 2-year,2.0,161.0,163.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121868001.0,Salon Success Academy,Salon Success Academy,107 N. McKinley Street, Ste 109,Corona,CA,92879.0,9.0,Private for-profit, less-than 2-year,3.0,68.0,71.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121877001.0,Marinello School of Beauty,Marinello School of Beauty-Huntington Beach,19022 Brookhurst St,Huntington Beach,CA,92646.0,9.0,Private for-profit, less-than 2-year,6.0,97.0,103.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121886001.0,Rio Hondo College,Main Campus,3600 WORKMAN MILL RD,WHITTIER,CA,906011699.0,4.0,Public, 2-year,12236.0,10196.0,22432.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
121886002.0,Rio Hondo College,Santa Fe Springs Fire Academy,11400 Greenstone Ave,Santa Fe Springs,CA,90670.0,4.0,Public, 2-year,12236.0,10196.0,22432.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
121901001.0,Riverside Community College,Riverside Community College District,4800 Magnolia Avenue,Riverside,CA,925061299.0,4.0,Public, 2-year,15841.0,20745.0,36586.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0
121901002.0,Riverside Community College,Riverside Community College Moreno Valley Campus,16130 Lasselle St.,Moreno Valley,CA,925512045.0,4.0,Public, 2-year,15841.0,20745.0,36586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
121901003.0,Riverside Community College,Riverside Community College District Norco Campus,2001 Third St.,Norco,CA,928602600.0,4.0,Public, 2-year,15841.0,20745.0,36586.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
121983001.0,Argosy University-San Francisco Bay Area,Argosy University - San Francisco,1005 Atlantic Avenue,Alameda,CA,94510.0,3.0,Private for-profit, 4-year or above,222.0,658.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
121992001.0,Rosemead Beauty School,Rosemead Beauty School,8531 E VALLEY BLVD,ROSEMEAD,CA,917701639.0,9.0,Private for-profit, less-than 2-year,45.0,128.0,173.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
122117001.0,Dongguk Royal University,Main Campus,440 SHATTO PL,LOS ANGELES,CA,900201704.0,2.0,Private nonprofit, 4-year or above,79.0,92.0,171.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
122180001.0,Sacramento City College,Main Campus,3835 FREEPORT BLVD,SACRAMENTO,CA,958221386.0,4.0,Public, 2-year,11324.0,15847.0,27171.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
122205001.0,Saddleback College,Main Campus,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692.0,4.0,Public, 2-year,10532.0,12728.0,23260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
122296001.0,Samuel Merritt University,Oakland (Main) Campus,3100 Telegraph Avenue, Suite 1000,OAKLAND,CA,94609.0,2.0,Private nonprofit, 4-year or above,328.0,1072.0,1400.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
122296002.0,Samuel Merritt University,Sacramento Campus,2700 Gateway Oaks Drive,Sacramento,CA,95883.0,2.0,Private nonprofit, 4-year or above,328.0,1072.0,1400.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
122296003.0,Samuel Merritt University,San Francisco Campus,555 San Jose Avenue,San Francisco,CA,94110.0,2.0,Private nonprofit, 4-year or above,328.0,1072.0,1400.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
122296004.0,Samuel Merritt University,San Mateo Campus,1720 South Amphlett Boulevard, Suite 300,San Mateo,CA,94402.0,2.0,Private nonprofit, 4-year or above,328.0,1072.0,1400.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
122339001.0,San Diego City College,Main Campus,1313 PARK BLVD,SAN DIEGO,CA,921014787.0,4.0,Public, 2-year,8310.0,9764.0,18074.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
122366001.0,Golf Academy of America,Golf Academy of America,1950 Camino Vida Roble, Ste. 125,Carlsbad,CA,92008.0,6.0,Private for-profit, 2-year,287.0,16.0,303.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
122375001.0,San Diego Mesa College,Main Campus,7250 MESA COLLEGE DR,SAN DIEGO,CA,921114998.0,4.0,Public, 2-year,11039.0,12172.0,23211.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
122384001.0,San Diego Miramar College,Main Campus,10440 BLACK MOUNTAIN RD,SAN DIEGO,CA,921262999.0,4.0,Public, 2-year,6399.0,5185.0,11584.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
122409001.0,San Diego State University,Main Campus,5500 CAMPANILE DR,SAN DIEGO,CA,921828210.0,1.0,Public, 4-year or above,14017.0,18800.0,32817.0,0.0,0.0,1.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0
